label_flag,rows,columns
8,1271,25
distance,speed_down_aw0,level_flag_down_aw0,level_output_down_aw0,speed_down_aw1,level_flag_down_aw1,level_output_down_aw1,speed_down_aw2,level_flag_down_aw2,level_output_down_aw2,speed_down_aw3,level_flag_down_aw3,level_output_down_aw3,speed_up_aw0,level_flag_up_aw0,level_output_up_aw0,speed_up_aw1,level_flag_up_aw1,level_output_up_aw1,speed_up_aw2,level_flag_up_aw2,level_output_up_aw2,speed_up_aw3,level_flag_up_aw3,level_output_up_aw3
23200,26.55844525,1,7,0,0,0,0,0,0,0,0,0,23.03273491,1,11,0,0,0,0,0,0,0,0,0
23220,26.48898389,1,7,0,0,0,0,0,0,0,0,0,22.85492981,1,11,0,0,0,0,0,0,0,0,0
23240,26.4194599,3,30,0,0,0,0,0,0,0,0,0,22.67502921,1,11,0,0,0,0,0,0,0,0,0
23260,26.05343489,3,30,0,0,0,0,0,0,0,0,0,22.59661711,3,2,0,0,0,0,0,0,0,0,0
23280,25.68229491,3,30,0,0,0,0,0,0,0,0,0,22.51790959,3,2,0,0,0,0,0,0,0,0,0
23300,25.30581532,3,30,0,0,0,0,0,0,0,0,0,22.43715599,3,2,0,0,0,0,0,0,0,0,0
23320,24.92532735,3,30,0,0,0,0,0,0,0,0,0,22.35608759,3,2,0,0,0,0,0,0,0,0,0
23340,24.53904718,3,30,0,0,0,0,0,0,0,0,0,22.27470092,3,2,0,0,0,0,0,0,0,0,0
23360,24.14669732,3,30,0,0,0,0,0,0,0,0,0,22.19299246,3,2,0,0,0,0,0,0,0,0,0
23380,23.74797747,3,30,0,0,0,0,0,0,0,0,0,22.11095858,3,2,0,0,0,0,0,0,0,0,0
23400,23.34256176,3,30,0,0,0,0,0,0,0,0,0,22.02859563,3,2,0,0,0,0,0,0,0,0,0
23420,22.93009565,3,30,0,0,0,0,0,0,0,0,0,21.94589987,3,2,0,0,0,0,0,0,0,0,0
23440,22.51019223,3,30,0,0,0,0,0,0,0,0,0,21.86286746,3,2,0,0,0,0,0,0,0,0,0
23460,22.08242793,3,30,0,0,0,0,0,0,0,0,0,21.77949454,3,2,0,0,0,0,0,0,0,0,0
23480,21.64633747,3,30,0,0,0,0,0,0,0,0,0,21.69577713,3,2,0,0,0,0,0,0,0,0,0
23500,21.2014079,3,30,0,0,0,0,0,0,0,0,0,21.61171119,3,2,0,0,0,0,0,0,0,0,0
23520,20.74707145,3,30,0,0,0,0,0,0,0,0,0,21.5272926,3,2,0,0,0,0,0,0,0,0,0
23540,20.28269694,3,30,0,0,0,0,0,0,0,0,0,21.44251716,3,2,0,0,0,0,0,0,0,0,0
23560,19.80757944,3,30,0,0,0,0,0,0,0,0,0,21.35738056,3,2,0,0,0,0,0,0,0,0,0
23580,19.32092759,3,30,0,0,0,0,0,0,0,0,0,21.27187845,3,2,0,0,0,0,0,0,0,0,0
23600,18.82184801,3,30,0,0,0,0,0,0,0,0,0,21.18600634,3,2,0,0,0,0,0,0,0,0,0
23620,18.30932588,3,30,0,0,0,0,0,0,0,0,0,21.09975968,3,2,0,0,0,0,0,0,0,0,0
23640,17.78220049,3,30,0,0,0,0,0,0,0,0,0,21.01313381,3,2,0,0,0,0,0,0,0,0,0
23660,17.2391341,3,30,0,0,0,0,0,0,0,0,0,20.92612397,3,2,0,0,0,0,0,0,0,0,0
23680,16.67857165,3,30,0,0,0,0,0,0,0,0,0,20.83872533,3,2,0,0,0,0,0,0,0,0,0
23700,16.09868786,3,30,0,0,0,0,0,0,0,0,0,20.75093291,3,2,0,0,0,0,0,0,0,0,0
23720,15.49731662,3,30,0,0,0,0,0,0,0,0,0,19.94576729,1,86,0,0,0,0,0,0,0,0,0
23740,15.04090614,3,30,0,0,0,0,0,0,0,0,0,19.06620774,1,86,0,0,0,0,0,0,0,0,0
23760,14.57036305,3,30,0,0,0,0,0,0,0,0,0,18.09208189,1,86,0,0,0,0,0,0,0,0,0
23780,14.08427306,3,30,0,0,0,0,0,0,0,0,0,16.99238062,1,86,0,0,0,0,0,0,0,0,0
23800,13.58096933,3,30,0,0,0,0,0,0,0,0,0,15.73341844,1,86,0,0,0,0,0,0,0,0,0
23820,13.05846444,3,30,0,0,0,0,0,0,0,0,0,14.36406157,1,86,0,0,0,0,0,0,0,0,0
23840,12.51435676,3,88,0,0,0,0,0,0,0,0,0,12.84903886,1,86,0,0,0,0,0,0,0,0,0
23860,10.7990093,3,88,0,0,0,0,0,0,0,0,0,11.12897925,1,86,0,0,0,0,0,0,0,0,0
23880,8.7545975,3,88,0,0,0,0,0,0,0,0,0,9.088125521,1,86,0,0,0,0,0,0,0,0,0
23900,6.0567036,3,88,0,0,0,0,0,0,0,0,0,6.427649716,1,86,0,0,0,0,0,0,0,0,0
23920,0,3,88,0,0,0,0,0,0,0,0,0,0,3,77,0,0,0,0,0,0,0,0,0
23940,6.53969507,1,89,0,0,0,0,0,0,0,0,0,3.665312636,3,77,0,0,0,0,0,0,0,0,0
23960,9.246574102,1,89,0,0,0,0,0,0,0,0,0,6.959482851,3,77,0,0,0,0,0,0,0,0,0
23980,11.32302917,1,89,0,0,0,0,0,0,0,0,0,9.135109072,3,77,0,0,0,0,0,0,0,0,0
24000,13.07309784,1,89,0,0,0,0,0,0,0,0,0,10.88485845,3,77,0,0,0,0,0,0,0,0,0
24020,14.6145553,1,89,0,0,0,0,0,0,0,0,0,12.39044533,3,77,0,0,0,0,0,0,0,0,0
24040,16.00780761,1,89,0,0,0,0,0,0,0,0,0,13.73238852,3,77,0,0,0,0,0,0,0,0,0
24060,17.27989405,1,89,0,0,0,0,0,0,0,0,0,14.9547889,3,77,0,0,0,0,0,0,0,0,0
24080,18.38108283,1,89,0,0,0,0,0,0,0,0,0,16.08491194,3,77,0,0,0,0,0,0,0,0,0
24100,19.35823186,1,89,0,0,0,0,0,0,0,0,0,16.28443391,3,13,0,0,0,0,0,0,0,0,0
24120,20.23770888,1,89,0,0,0,0,0,0,0,0,0,16.48160332,3,13,0,0,0,0,0,0,0,0,0
24140,21.04366614,1,20,0,0,0,0,0,0,0,0,0,16.67650333,3,13,0,0,0,0,0,0,0,0,0
24160,21.20145426,1,20,0,0,0,0,0,0,0,0,0,16.86921233,3,13,0,0,0,0,0,0,0,0,0
24180,21.59404979,1,20,0,0,0,0,0,0,0,0,0,17.35603979,3,13,0,0,0,0,0,0,0,0,0
24200,21.97650982,1,20,0,0,0,0,0,0,0,0,0,17.82972478,3,13,0,0,0,0,0,0,0,0,0
24220,22.34953808,1,20,0,0,0,0,0,0,0,0,0,18.29128698,3,13,0,0,0,0,0,0,0,0,0
24240,22.71376207,1,20,0,0,0,0,0,0,0,0,0,18.74162082,3,13,0,0,0,0,0,0,0,0,0
24260,23.06973541,1,20,0,0,0,0,0,0,0,0,0,19.18151601,3,13,0,0,0,0,0,0,0,0,0
24280,23.4179581,1,20,0,0,0,0,0,0,0,0,0,19.61167396,3,13,0,0,0,0,0,0,0,0,0
24300,23.75889379,1,20,0,0,0,0,0,0,0,0,0,20.02880584,3,13,0,0,0,0,0,0,0,0,0
24320,24.09620272,1,20,0,0,0,0,0,0,0,0,0,20.43754498,3,13,0,0,0,0,0,0,0,0,0
24340,24.42690208,3,15,0,0,0,0,0,0,0,0,0,20.84064238,3,13,0,0,0,0,0,0,0,0,0
24360,24.4841388,3,15,0,0,0,0,0,0,0,0,0,21.23620357,3,13,0,0,0,0,0,0,0,0,0
24380,24.54122627,3,15,0,0,0,0,0,0,0,0,0,21.62464141,3,13,0,0,0,0,0,0,0,0,0
24400,24.59816554,3,15,0,0,0,0,0,0,0,0,0,22.0063325,3,13,0,0,0,0,0,0,0,0,0
24420,24.65495765,3,15,0,0,0,0,0,0,0,0,0,22.3816214,3,13,0,0,0,0,0,0,0,0,0
24440,24.71160364,3,15,0,0,0,0,0,0,0,0,0,22.75082439,3,13,0,0,0,0,0,0,0,0,0
24460,24.605106,3,15,0,0,0,0,0,0,0,0,0,22.93943591,3,13,0,0,0,0,0,0,0,0,0
24480,24.49817495,3,15,0,0,0,0,0,0,0,0,0,23.12656174,3,13,0,0,0,0,0,0,0,0,0
24500,24.39080482,3,15,0,0,0,0,0,0,0,0,0,23.31223755,3,13,0,0,0,0,0,0,0,0,0
24520,24.28298982,3,15,0,0,0,0,0,0,0,0,0,23.49649759,3,13,0,0,0,0,0,0,0,0,0
24540,24.17472404,3,15,0,0,0,0,0,0,0,0,0,23.6793748,3,13,0,0,0,0,0,0,0,0,0
24560,24.06795597,3,15,0,0,0,0,0,0,0,0,0,23.8589288,3,13,0,0,0,0,0,0,0,0,0
24580,23.96074199,3,15,0,0,0,0,0,0,0,0,0,24.03719101,3,13,0,0,0,0,0,0,0,0,0
24600,23.85307611,3,15,0,0,0,0,0,0,0,0,0,24.21418986,3,13,0,0,0,0,0,0,0,0,0
24620,23.74495223,3,15,0,0,0,0,0,0,0,0,0,24.38995275,3,13,0,0,0,0,0,0,0,0,0
24640,23.6363641,3,15,0,0,0,0,0,0,0,0,0,24.56450612,3,13,0,0,0,0,0,0,0,0,0
24660,23.52730533,3,15,0,0,0,0,0,0,0,0,0,24.73787548,3,13,0,0,0,0,0,0,0,0,0
24680,23.41776937,3,15,0,0,0,0,0,0,0,0,0,24.91008546,3,13,0,0,0,0,0,0,0,0,0
24700,23.21953808,3,15,0,0,0,0,0,0,0,0,0,24.99918425,3,13,0,0,0,0,0,0,0,0,0
24720,23.01965616,3,15,0,0,0,0,0,0,0,0,0,25.08799093,3,13,0,0,0,0,0,0,0,0,0
24740,22.81808038,3,15,0,0,0,0,0,0,0,0,0,25.17650857,3,13,0,0,0,0,0,0,0,0,0
24760,22.61476559,3,15,0,0,0,0,0,0,0,0,0,25.26474019,3,13,0,0,0,0,0,0,0,0,0
24780,22.40966461,3,15,0,0,0,0,0,0,0,0,0,25.35268876,3,13,0,0,0,0,0,0,0,0,0
24800,22.20272811,3,15,0,0,0,0,0,0,0,0,0,25.4403572,3,13,0,0,0,0,0,0,0,0,0
24820,21.99390444,3,15,0,0,0,0,0,0,0,0,0,25.52774836,3,13,0,0,0,0,0,0,0,0,0
24840,21.7831395,3,15,0,0,0,0,0,0,0,0,0,25.61486508,3,13,0,0,0,0,0,0,0,0,0
24860,21.57037657,3,15,0,0,0,0,0,0,0,0,0,25.70171012,3,13,0,0,0,0,0,0,0,0,0
24880,21.35555613,3,15,0,0,0,0,0,0,0,0,0,25.78828621,3,13,0,0,0,0,0,0,0,0,0
24900,21.13861563,3,15,0,0,0,0,0,0,0,0,0,25.87459603,3,13,0,0,0,0,0,0,0,0,0
24920,20.91948933,3,15,0,0,0,0,0,0,0,0,0,25.64913167,1,34,0,0,0,0,0,0,0,0,0
24940,20.69810802,3,15,0,0,0,0,0,0,0,0,0,25.41979029,1,34,0,0,0,0,0,0,0,0,0
24960,20.311007,3,15,0,0,0,0,0,0,0,0,0,25.05261428,1,34,0,0,0,0,0,0,0,0,0
24980,19.91650046,3,15,0,0,0,0,0,0,0,0,0,24.67663994,1,34,0,0,0,0,0,0,0,0,0
25000,19.51414006,3,15,0,0,0,0,0,0,0,0,0,24.2912667,1,34,0,0,0,0,0,0,0,0,0
25020,19.10343039,3,15,0,0,0,0,0,0,0,0,0,23.895839,1,34,0,0,0,0,0,0,0,0,0
25040,18.68382181,3,15,0,0,0,0,0,0,0,0,0,23.4895912,1,34,0,0,0,0,0,0,0,0,0
25060,18.25470167,3,15,0,0,0,0,0,0,0,0,0,23.07169868,1,34,0,0,0,0,0,0,0,0,0
25080,17.8153838,3,15,0,0,0,0,0,0,0,0,0,22.6411895,1,34,0,0,0,0,0,0,0,0,0
25100,17.36509546,3,15,0,0,0,0,0,0,0,0,0,22.19699154,1,34,0,0,0,0,0,0,0,0,0
25120,16.90296131,3,15,0,0,0,0,0,0,0,0,0,21.73784821,1,34,0,0,0,0,0,0,0,0,0
25140,16.42798317,3,15,0,0,0,0,0,0,0,0,0,21.26230382,1,34,0,0,0,0,0,0,0,0,0
25160,15.93901456,3,15,0,0,0,0,0,0,0,0,0,20.76868,1,34,0,0,0,0,0,0,0,0,0
25180,15.43472779,3,15,0,0,0,0,0,0,0,0,0,20.25498121,1,34,0,0,0,0,0,0,0,0,0
25200,15.19995415,3,15,0,0,0,0,0,0,0,0,0,19.94006065,1,34,0,0,0,0,0,0,0,0,0
25220,14.96157592,3,15,0,0,0,0,0,0,0,0,0,19.61441497,1,34,0,0,0,0,0,0,0,0,0
25240,14.71941848,3,15,0,0,0,0,0,0,0,0,0,19.27709655,1,34,0,0,0,0,0,0,0,0,0
25260,14.47329269,3,15,0,0,0,0,0,0,0,0,0,18.1669915,1,99,0,0,0,0,0,0,0,0,0
25280,14.22299312,3,85,0,0,0,0,0,0,0,0,0,16.89028928,1,99,0,0,0,0,0,0,0,0,0
25300,12.79203221,3,85,0,0,0,0,0,0,0,0,0,15.42018519,1,99,0,0,0,0,0,0,0,0,0
25320,11.17998531,3,85,0,0,0,0,0,0,0,0,0,13.79370914,1,99,0,0,0,0,0,0,0,0,0
25340,9.293129564,3,85,0,0,0,0,0,0,0,0,0,11.94712632,1,99,0,0,0,0,0,0,0,0,0
25360,6.909979684,3,85,0,0,0,0,0,0,0,0,0,9.756171346,1,99,0,0,0,0,0,0,0,0,0
25380,3.025042347,3,85,0,0,0,0,0,0,0,0,0,6.900051741,1,99,0,0,0,0,0,0,0,0,0
25400,0,3,85,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0
